audit_id,site_id,keyword,response
932,SITE-013,emergency_exits_marked/аварийные_выходы,No
932,SITE-013,tools_inspected/проверка_инструментов,No
932,SITE-013,supervisor_available/наличие_руководителя,Yes
932,SITE-013,work_area_hazard_free/отсутствие_опасностей,Yes
932,SITE-013,ppe_available_condition/наличие_и_состояние_сиз,Yes
932,SITE-013,hazardous_materials_stored/хранение_опасных_материалов,Yes
932,SITE-013,defective_equipment_removed/удаление_неисправного_оборудования,N/A
932,SITE-013,competency_certified/компетентность_и_сертификация,Yes
932,SITE-013,equipment_certified/сертификация_оборудования,No
932,SITE-013,medically_fit/медицинская_подготовка,Yes
932,SITE-013,high_risk_procedure_team/работы_повышенной_опасности,Yes
932,SITE-013,adequate_lighting/освещение,Yes
933,SITE-004,hazardous_materials_stored/хранение_опасных_материалов,Yes
933,SITE-004,medically_fit/медицинская_подготовка,Yes
933,SITE-004,equipment_certified/сертификация_оборудования,Yes
933,SITE-004,tools_inspected/проверка_инструментов,N/A
933,SITE-004,competency_certified/компетентность_и_сертификация,Yes
933,SITE-004,high_risk_procedure_team/работы_повышенной_опасности,Yes
933,SITE-004,ppe_available_condition/наличие_и_состояние_сиз,Yes
933,SITE-004,work_area_hazard_free/отсутствие_опасностей,N/A
933,SITE-004,defective_equipment_removed/удаление_неисправного_оборудования,Yes
933,SITE-004,emergency_exits_marked/аварийные_выходы,Yes
933,SITE-004,adequate_lighting/освещение,Yes
933,SITE-004,supervisor_available/наличие_руководителя,Yes
934,SITE-001,equipment_certified/сертификация_оборудования,Yes
934,SITE-001,work_area_hazard_free/отсутствие_опасностей,Yes
934,SITE-001,supervisor_available/наличие_руководителя,Yes
934,SITE-001,competency_certified/компетентность_и_сертификация,No
934,SITE-001,tools_inspected/проверка_инструментов,Yes
934,SITE-001,emergency_exits_marked/аварийные_выходы,Yes
934,SITE-001,high_risk_procedure_team/работы_повышенной_опасности,Yes
934,SITE-001,hazardous_materials_stored/хранение_опасных_материалов,Yes
934,SITE-001,adequate_lighting/освещение,N/A
934,SITE-001,medically_fit/медицинская_подготовка,Yes
934,SITE-001,ppe_available_condition/наличие_и_состояние_сиз,N/A
934,SITE-001,defective_equipment_removed/удаление_неисправного_оборудования,Yes
935,SITE-010,defective_equipment_removed/удаление_неисправного_оборудования,Yes
935,SITE-010,equipment_certified/сертификация_оборудования,Yes
935,SITE-010,competency_certified/компетентность_и_сертификация,No
935,SITE-010,medically_fit/медицинская_подготовка,Yes
935,SITE-010,adequate_lighting/освещение,Yes
935,SITE-010,high_risk_procedure_team/работы_повышенной_опасности,N/A
935,SITE-010,emergency_exits_marked/аварийные_выходы,Yes
935,SITE-010,work_area_hazard_free/отсутствие_опасностей,Yes
935,SITE-010,tools_inspected/проверка_инструментов,Yes
935,SITE-010,supervisor_available/наличие_руководителя,No
935,SITE-010,hazardous_materials_stored/хранение_опасных_материалов,Yes
935,SITE-010,ppe_available_condition/наличие_и_состояние_сиз,Yes
936,SITE-001,ppe_available_condition/наличие_и_состояние_сиз,Yes
936,SITE-001,adequate_lighting/освещение,Yes
936,SITE-001,medically_fit/медицинская_подготовка,Yes
936,SITE-001,high_risk_procedure_team/работы_повышенной_опасности,Yes
936,SITE-001,equipment_certified/сертификация_оборудования,Yes
936,SITE-001,defective_equipment_removed/удаление_неисправного_оборудования,N/A
936,SITE-001,work_area_hazard_free/отсутствие_опасностей,Yes
936,SITE-001,tools_inspected/проверка_инструментов,Yes
936,SITE-001,hazardous_materials_stored/хранение_опасных_материалов,Yes
936,SITE-001,supervisor_available/наличие_руководителя,Yes
936,SITE-001,competency_certified/компетентность_и_сертификация,Yes
936,SITE-001,emergency_exits_marked/аварийные_выходы,Yes
937,SITE-008,high_risk_procedure_team/работы_повышенной_опасности,Yes
937,SITE-008,tools_inspected/проверка_инструментов,Yes
937,SITE-008,work_area_hazard_free/отсутствие_опасностей,N/A
937,SITE-008,medically_fit/медицинская_подготовка,Yes
937,SITE-008,equipment_certified/сертификация_оборудования,Yes
937,SITE-008,supervisor_available/наличие_руководителя,Yes
937,SITE-008,competency_certified/компетентность_и_сертификация,Yes
937,SITE-008,adequate_lighting/освещение,Yes
937,SITE-008,hazardous_materials_stored/хранение_опасных_материалов,No
937,SITE-008,ppe_available_condition/наличие_и_состояние_сиз,Yes
937,SITE-008,emergency_exits_marked/аварийные_выходы,Yes
937,SITE-008,defective_equipment_removed/удаление_неисправного_оборудования,No
938,SITE-009,defective_equipment_removed/удаление_неисправного_оборудования,N/A
938,SITE-009,equipment_certified/сертификация_оборудования,Yes
938,SITE-009,work_area_hazard_free/отсутствие_опасностей,Yes
938,SITE-009,high_risk_procedure_team/работы_повышенной_опасности,Yes
938,SITE-009,competency_certified/компетентность_и_сертификация,Yes
938,SITE-009,ppe_available_condition/наличие_и_состояние_сиз,Yes
938,SITE-009,medically_fit/медицинская_подготовка,Yes
938,SITE-009,hazardous_materials_stored/хранение_опасных_материалов,Yes
938,SITE-009,emergency_exits_marked/аварийные_выходы,Yes
938,SITE-009,adequate_lighting/освещение,N/A
938,SITE-009,tools_inspected/проверка_инструментов,Yes
938,SITE-009,supervisor_available/наличие_руководителя,Yes
939,SITE-011,emergency_exits_marked/аварийные_выходы,Yes
939,SITE-011,defective_equipment_removed/удаление_неисправного_оборудования,No
939,SITE-011,ppe_available_condition/наличие_и_состояние_сиз,Yes
939,SITE-011,work_area_hazard_free/отсутствие_опасностей,N/A
939,SITE-011,medically_fit/медицинская_подготовка,No
939,SITE-011,adequate_lighting/освещение,Yes
939,SITE-011,competency_certified/компетентность_и_сертификация,Yes
939,SITE-011,equipment_certified/сертификация_оборудования,Yes
939,SITE-011,supervisor_available/наличие_руководителя,No
939,SITE-011,high_risk_procedure_team/работы_повышенной_опасности,Yes
939,SITE-011,hazardous_materials_stored/хранение_опасных_материалов,Yes
939,SITE-011,tools_inspected/проверка_инструментов,Yes
940,SITE-003,ppe_available_condition/наличие_и_состояние_сиз,Yes
940,SITE-003,tools_inspected/проверка_инструментов,N/A
940,SITE-003,medically_fit/медицинская_подготовка,Yes
940,SITE-003,work_area_hazard_free/отсутствие_опасностей,N/A
940,SITE-003,supervisor_available/наличие_руководителя,Yes
940,SITE-003,defective_equipment_removed/удаление_неисправного_оборудования,Yes
940,SITE-003,emergency_exits_marked/аварийные_выходы,Yes
940,SITE-003,competency_certified/компетентность_и_сертификация,Yes
940,SITE-003,high_risk_procedure_team/работы_повышенной_опасности,Yes
940,SITE-003,adequate_lighting/освещение,N/A
940,SITE-003,equipment_certified/сертификация_оборудования,Yes
940,SITE-003,hazardous_materials_stored/хранение_опасных_материалов,Yes
941,SITE-009,ppe_available_condition/наличие_и_состояние_сиз,Yes
941,SITE-009,competency_certified/компетентность_и_сертификация,Yes
941,SITE-009,hazardous_materials_stored/хранение_опасных_материалов,No
941,SITE-009,high_risk_procedure_team/работы_повышенной_опасности,Yes
941,SITE-009,equipment_certified/сертификация_оборудования,Yes
941,SITE-009,tools_inspected/проверка_инструментов,Yes
941,SITE-009,adequate_lighting/освещение,N/A
941,SITE-009,work_area_hazard_free/отсутствие_опасностей,Yes
941,SITE-009,supervisor_available/наличие_руководителя,Yes
941,SITE-009,medically_fit/медицинская_подготовка,Yes
941,SITE-009,emergency_exits_marked/аварийные_выходы,Yes
941,SITE-009,defective_equipment_removed/удаление_неисправного_оборудования,No
942,SITE-006,ppe_available_condition/наличие_и_состояние_сиз,Yes
942,SITE-006,emergency_exits_marked/аварийные_выходы,Yes
942,SITE-006,medically_fit/медицинская_подготовка,Yes
942,SITE-006,defective_equipment_removed/удаление_неисправного_оборудования,Yes
942,SITE-006,tools_inspected/проверка_инструментов,No
942,SITE-006,equipment_certified/сертификация_оборудования,Yes
942,SITE-006,work_area_hazard_free/отсутствие_опасностей,Yes
942,SITE-006,adequate_lighting/освещение,Yes
942,SITE-006,high_risk_procedure_team/работы_повышенной_опасности,Yes
942,SITE-006,hazardous_materials_stored/хранение_опасных_материалов,Yes
942,SITE-006,supervisor_available/наличие_руководителя,Yes
942,SITE-006,competency_certified/компетентность_и_сертификация,Yes
943,SITE-015,emergency_exits_marked/аварийные_выходы,Yes
943,SITE-015,medically_fit/медицинская_подготовка,No
943,SITE-015,ppe_available_condition/наличие_и_состояние_сиз,No
943,SITE-015,competency_certified/компетентность_и_сертификация,No
943,SITE-015,equipment_certified/сертификация_оборудования,Yes
943,SITE-015,adequate_lighting/освещение,No
943,SITE-015,high_risk_procedure_team/работы_повышенной_опасности,Yes
943,SITE-015,tools_inspected/проверка_инструментов,Yes
943,SITE-015,work_area_hazard_free/отсутствие_опасностей,Yes
943,SITE-015,supervisor_available/наличие_руководителя,No
943,SITE-015,hazardous_materials_stored/хранение_опасных_материалов,Yes
943,SITE-015,defective_equipment_removed/удаление_неисправного_оборудования,Yes
944,SITE-003,ppe_available_condition/наличие_и_состояние_сиз,Yes
944,SITE-003,high_risk_procedure_team/работы_повышенной_опасности,Yes
944,SITE-003,supervisor_available/наличие_руководителя,Yes
944,SITE-003,tools_inspected/проверка_инструментов,Yes
944,SITE-003,hazardous_materials_stored/хранение_опасных_материалов,Yes
944,SITE-003,equipment_certified/сертификация_оборудования,Yes
944,SITE-003,adequate_lighting/освещение,Yes
944,SITE-003,medically_fit/медицинская_подготовка,Yes
944,SITE-003,emergency_exits_marked/аварийные_выходы,Yes
944,SITE-003,work_area_hazard_free/отсутствие_опасностей,N/A
944,SITE-003,competency_certified/компетентность_и_сертификация,Yes
944,SITE-003,defective_equipment_removed/удаление_неисправного_оборудования,Yes
945,SITE-004,work_area_hazard_free/отсутствие_опасностей,Yes
945,SITE-004,medically_fit/медицинская_подготовка,Yes
945,SITE-004,equipment_certified/сертификация_оборудования,Yes
945,SITE-004,tools_inspected/проверка_инструментов,Yes
945,SITE-004,supervisor_available/наличие_руководителя,Yes
945,SITE-004,ppe_available_condition/наличие_и_состояние_сиз,Yes
945,SITE-004,emergency_exits_marked/аварийные_выходы,No
945,SITE-004,high_risk_procedure_team/работы_повышенной_опасности,Yes
945,SITE-004,adequate_lighting/освещение,No
945,SITE-004,competency_certified/компетентность_и_сертификация,Yes
945,SITE-004,defective_equipment_removed/удаление_неисправного_оборудования,Yes
945,SITE-004,hazardous_materials_stored/хранение_опасных_материалов,No
946,SITE-001,equipment_certified/сертификация_оборудования,Yes
946,SITE-001,adequate_lighting/освещение,Yes
946,SITE-001,work_area_hazard_free/отсутствие_опасностей,N/A
946,SITE-001,hazardous_materials_stored/хранение_опасных_материалов,Yes
946,SITE-001,ppe_available_condition/наличие_и_состояние_сиз,Yes
946,SITE-001,defective_equipment_removed/удаление_неисправного_оборудования,Yes
946,SITE-001,emergency_exits_marked/аварийные_выходы,Yes
946,SITE-001,medically_fit/медицинская_подготовка,Yes
946,SITE-001,supervisor_available/наличие_руководителя,Yes
946,SITE-001,high_risk_procedure_team/работы_повышенной_опасности,Yes
946,SITE-001,tools_inspected/проверка_инструментов,No
946,SITE-001,competency_certified/компетентность_и_сертификация,No
947,SITE-004,medically_fit/медицинская_подготовка,Yes
947,SITE-004,work_area_hazard_free/отсутствие_опасностей,Yes
947,SITE-004,hazardous_materials_stored/хранение_опасных_материалов,Yes
947,SITE-004,ppe_available_condition/наличие_и_состояние_сиз,Yes
947,SITE-004,tools_inspected/проверка_инструментов,Yes
947,SITE-004,high_risk_procedure_team/работы_повышенной_опасности,Yes
947,SITE-004,adequate_lighting/освещение,Yes
947,SITE-004,defective_equipment_removed/удаление_неисправного_оборудования,No
947,SITE-004,supervisor_available/наличие_руководителя,Yes
947,SITE-004,equipment_certified/сертификация_оборудования,No
947,SITE-004,competency_certified/компетентность_и_сертификация,No
947,SITE-004,emergency_exits_marked/аварийные_выходы,Yes
948,SITE-005,emergency_exits_marked/аварийные_выходы,Yes
948,SITE-005,tools_inspected/проверка_инструментов,N/A
948,SITE-005,high_risk_procedure_team/работы_повышенной_опасности,No
948,SITE-005,adequate_lighting/освещение,Yes
948,SITE-005,supervisor_available/наличие_руководителя,No
948,SITE-005,medically_fit/медицинская_подготовка,Yes
948,SITE-005,ppe_available_condition/наличие_и_состояние_сиз,No
948,SITE-005,work_area_hazard_free/отсутствие_опасностей,N/A
948,SITE-005,competency_certified/компетентность_и_сертификация,No
948,SITE-005,equipment_certified/сертификация_оборудования,No
948,SITE-005,defective_equipment_removed/удаление_неисправного_оборудования,Yes
948,SITE-005,hazardous_materials_stored/хранение_опасных_материалов,Yes
949,SITE-014,ppe_available_condition/наличие_и_состояние_сиз,Yes
949,SITE-014,medically_fit/медицинская_подготовка,Yes
949,SITE-014,supervisor_available/наличие_руководителя,Yes
949,SITE-014,equipment_certified/сертификация_оборудования,Yes
949,SITE-014,emergency_exits_marked/аварийные_выходы,Yes
949,SITE-014,defective_equipment_removed/удаление_неисправного_оборудования,No
949,SITE-014,competency_certified/компетентность_и_сертификация,Yes
949,SITE-014,tools_inspected/проверка_инструментов,No
949,SITE-014,work_area_hazard_free/отсутствие_опасностей,Yes
949,SITE-014,high_risk_procedure_team/работы_повышенной_опасности,Yes
949,SITE-014,hazardous_materials_stored/хранение_опасных_материалов,No
949,SITE-014,adequate_lighting/освещение,No
950,SITE-014,competency_certified/компетентность_и_сертификация,No
950,SITE-014,supervisor_available/наличие_руководителя,Yes
950,SITE-014,high_risk_procedure_team/работы_повышенной_опасности,No
950,SITE-014,hazardous_materials_stored/хранение_опасных_материалов,Yes
950,SITE-014,medically_fit/медицинская_подготовка,Yes
950,SITE-014,defective_equipment_removed/удаление_неисправного_оборудования,No
950,SITE-014,work_area_hazard_free/отсутствие_опасностей,Yes
950,SITE-014,tools_inspected/проверка_инструментов,Yes
950,SITE-014,ppe_available_condition/наличие_и_состояние_сиз,Yes
950,SITE-014,emergency_exits_marked/аварийные_выходы,Yes
950,SITE-014,adequate_lighting/освещение,No
950,SITE-014,equipment_certified/сертификация_оборудования,Yes
951,SITE-004,emergency_exits_marked/аварийные_выходы,Yes
951,SITE-004,equipment_certified/сертификация_оборудования,Yes
951,SITE-004,defective_equipment_removed/удаление_неисправного_оборудования,Yes
951,SITE-004,supervisor_available/наличие_руководителя,Yes
951,SITE-004,medically_fit/медицинская_подготовка,Yes
951,SITE-004,work_area_hazard_free/отсутствие_опасностей,Yes
951,SITE-004,tools_inspected/проверка_инструментов,No
951,SITE-004,ppe_available_condition/наличие_и_состояние_сиз,Yes
951,SITE-004,high_risk_procedure_team/работы_повышенной_опасности,Yes
951,SITE-004,competency_certified/компетентность_и_сертификация,Yes
951,SITE-004,hazardous_materials_stored/хранение_опасных_материалов,Yes
951,SITE-004,adequate_lighting/освещение,Yes
952,SITE-015,supervisor_available/наличие_руководителя,No
952,SITE-015,work_area_hazard_free/отсутствие_опасностей,Yes
952,SITE-015,tools_inspected/проверка_инструментов,No
952,SITE-015,ppe_available_condition/наличие_и_состояние_сиз,No
952,SITE-015,equipment_certified/сертификация_оборудования,N/A
952,SITE-015,competency_certified/компетентность_и_сертификация,Yes
952,SITE-015,medically_fit/медицинская_подготовка,Yes
952,SITE-015,high_risk_procedure_team/работы_повышенной_опасности,No
952,SITE-015,hazardous_materials_stored/хранение_опасных_материалов,Yes
952,SITE-015,defective_equipment_removed/удаление_неисправного_оборудования,Yes
952,SITE-015,adequate_lighting/освещение,Yes
952,SITE-015,emergency_exits_marked/аварийные_выходы,Yes
953,SITE-014,hazardous_materials_stored/хранение_опасных_материалов,Yes
953,SITE-014,equipment_certified/сертификация_оборудования,N/A
953,SITE-014,work_area_hazard_free/отсутствие_опасностей,Yes
953,SITE-014,supervisor_available/наличие_руководителя,Yes
953,SITE-014,defective_equipment_removed/удаление_неисправного_оборудования,N/A
953,SITE-014,adequate_lighting/освещение,Yes
953,SITE-014,ppe_available_condition/наличие_и_состояние_сиз,Yes
953,SITE-014,emergency_exits_marked/аварийные_выходы,Yes
953,SITE-014,high_risk_procedure_team/работы_повышенной_опасности,Yes
953,SITE-014,medically_fit/медицинская_подготовка,Yes
953,SITE-014,competency_certified/компетентность_и_сертификация,Yes
953,SITE-014,tools_inspected/проверка_инструментов,Yes
954,SITE-011,equipment_certified/сертификация_оборудования,No
954,SITE-011,high_risk_procedure_team/работы_повышенной_опасности,No
954,SITE-011,work_area_hazard_free/отсутствие_опасностей,N/A
954,SITE-011,supervisor_available/наличие_руководителя,Yes
954,SITE-011,emergency_exits_marked/аварийные_выходы,Yes
954,SITE-011,medically_fit/медицинская_подготовка,Yes
954,SITE-011,defective_equipment_removed/удаление_неисправного_оборудования,No
954,SITE-011,ppe_available_condition/наличие_и_состояние_сиз,Yes
954,SITE-011,tools_inspected/проверка_инструментов,Yes
954,SITE-011,adequate_lighting/освещение,Yes
954,SITE-011,hazardous_materials_stored/хранение_опасных_материалов,Yes
954,SITE-011,competency_certified/компетентность_и_сертификация,Yes
955,SITE-014,tools_inspected/проверка_инструментов,Yes
955,SITE-014,equipment_certified/сертификация_оборудования,Yes
955,SITE-014,competency_certified/компетентность_и_сертификация,No
955,SITE-014,work_area_hazard_free/отсутствие_опасностей,No
955,SITE-014,defective_equipment_removed/удаление_неисправного_оборудования,Yes
955,SITE-014,high_risk_procedure_team/работы_повышенной_опасности,Yes
955,SITE-014,supervisor_available/наличие_руководителя,Yes
955,SITE-014,emergency_exits_marked/аварийные_выходы,Yes
955,SITE-014,ppe_available_condition/наличие_и_состояние_сиз,Yes
955,SITE-014,adequate_lighting/освещение,Yes
955,SITE-014,hazardous_materials_stored/хранение_опасных_материалов,Yes
955,SITE-014,medically_fit/медицинская_подготовка,Yes
956,SITE-003,adequate_lighting/освещение,Yes
956,SITE-003,equipment_certified/сертификация_оборудования,Yes
956,SITE-003,medically_fit/медицинская_подготовка,Yes
956,SITE-003,hazardous_materials_stored/хранение_опасных_материалов,Yes
956,SITE-003,tools_inspected/проверка_инструментов,Yes
956,SITE-003,high_risk_procedure_team/работы_повышенной_опасности,Yes
956,SITE-003,supervisor_available/наличие_руководителя,Yes
956,SITE-003,defective_equipment_removed/удаление_неисправного_оборудования,No
956,SITE-003,competency_certified/компетентность_и_сертификация,Yes
956,SITE-003,work_area_hazard_free/отсутствие_опасностей,No
956,SITE-003,ppe_available_condition/наличие_и_состояние_сиз,Yes
956,SITE-003,emergency_exits_marked/аварийные_выходы,Yes
957,SITE-012,adequate_lighting/освещение,Yes
957,SITE-012,high_risk_procedure_team/работы_повышенной_опасности,Yes
957,SITE-012,emergency_exits_marked/аварийные_выходы,Yes
957,SITE-012,tools_inspected/проверка_инструментов,No
957,SITE-012,hazardous_materials_stored/хранение_опасных_материалов,Yes
957,SITE-012,competency_certified/компетентность_и_сертификация,Yes
957,SITE-012,equipment_certified/сертификация_оборудования,Yes
957,SITE-012,medically_fit/медицинская_подготовка,Yes
957,SITE-012,ppe_available_condition/наличие_и_состояние_сиз,Yes
957,SITE-012,defective_equipment_removed/удаление_неисправного_оборудования,No
957,SITE-012,supervisor_available/наличие_руководителя,Yes
957,SITE-012,work_area_hazard_free/отсутствие_опасностей,N/A
958,SITE-010,hazardous_materials_stored/хранение_опасных_материалов,Yes
958,SITE-010,competency_certified/компетентность_и_сертификация,No
958,SITE-010,equipment_certified/сертификация_оборудования,No
958,SITE-010,work_area_hazard_free/отсутствие_опасностей,Yes
958,SITE-010,adequate_lighting/освещение,No
958,SITE-010,supervisor_available/наличие_руководителя,Yes
958,SITE-010,tools_inspected/проверка_инструментов,No
958,SITE-010,emergency_exits_marked/аварийные_выходы,Yes
958,SITE-010,ppe_available_condition/наличие_и_состояние_сиз,No
958,SITE-010,medically_fit/медицинская_подготовка,Yes
958,SITE-010,high_risk_procedure_team/работы_повышенной_опасности,Yes
958,SITE-010,defective_equipment_removed/удаление_неисправного_оборудования,Yes
959,SITE-002,emergency_exits_marked/аварийные_выходы,Yes
959,SITE-002,defective_equipment_removed/удаление_неисправного_оборудования,Yes
959,SITE-002,adequate_lighting/освещение,No
959,SITE-002,competency_certified/компетентность_и_сертификация,Yes
959,SITE-002,supervisor_available/наличие_руководителя,Yes
959,SITE-002,tools_inspected/проверка_инструментов,No
959,SITE-002,hazardous_materials_stored/хранение_опасных_материалов,Yes
959,SITE-002,equipment_certified/сертификация_оборудования,Yes
959,SITE-002,work_area_hazard_free/отсутствие_опасностей,No
959,SITE-002,high_risk_procedure_team/работы_повышенной_опасности,Yes
959,SITE-002,ppe_available_condition/наличие_и_состояние_сиз,No
959,SITE-002,medically_fit/медицинская_подготовка,No
960,SITE-014,work_area_hazard_free/отсутствие_опасностей,Yes
960,SITE-014,competency_certified/компетентность_и_сертификация,Yes
960,SITE-014,medically_fit/медицинская_подготовка,Yes
960,SITE-014,ppe_available_condition/наличие_и_состояние_сиз,No
960,SITE-014,emergency_exits_marked/аварийные_выходы,Yes
960,SITE-014,high_risk_procedure_team/работы_повышенной_опасности,Yes
960,SITE-014,supervisor_available/наличие_руководителя,Yes
960,SITE-014,adequate_lighting/освещение,Yes
960,SITE-014,tools_inspected/проверка_инструментов,Yes
960,SITE-014,hazardous_materials_stored/хранение_опасных_материалов,Yes
960,SITE-014,defective_equipment_removed/удаление_неисправного_оборудования,Yes
960,SITE-014,equipment_certified/сертификация_оборудования,Yes
961,SITE-006,tools_inspected/проверка_инструментов,Yes
961,SITE-006,ppe_available_condition/наличие_и_состояние_сиз,Yes
961,SITE-006,defective_equipment_removed/удаление_неисправного_оборудования,No
961,SITE-006,supervisor_available/наличие_руководителя,Yes
961,SITE-006,equipment_certified/сертификация_оборудования,Yes
961,SITE-006,hazardous_materials_stored/хранение_опасных_материалов,No
961,SITE-006,high_risk_procedure_team/работы_повышенной_опасности,Yes
961,SITE-006,competency_certified/компетентность_и_сертификация,Yes
961,SITE-006,adequate_lighting/освещение,Yes
961,SITE-006,medically_fit/медицинская_подготовка,Yes
961,SITE-006,work_area_hazard_free/отсутствие_опасностей,No
961,SITE-006,emergency_exits_marked/аварийные_выходы,Yes
962,SITE-012,equipment_certified/сертификация_оборудования,N/A
962,SITE-012,ppe_available_condition/наличие_и_состояние_сиз,Yes
962,SITE-012,competency_certified/компетентность_и_сертификация,Yes
962,SITE-012,hazardous_materials_stored/хранение_опасных_материалов,No
962,SITE-012,tools_inspected/проверка_инструментов,Yes
962,SITE-012,work_area_hazard_free/отсутствие_опасностей,Yes
962,SITE-012,high_risk_procedure_team/работы_повышенной_опасности,Yes
962,SITE-012,supervisor_available/наличие_руководителя,Yes
962,SITE-012,adequate_lighting/освещение,Yes
962,SITE-012,defective_equipment_removed/удаление_неисправного_оборудования,No
962,SITE-012,emergency_exits_marked/аварийные_выходы,Yes
962,SITE-012,medically_fit/медицинская_подготовка,Yes
963,SITE-015,medically_fit/медицинская_подготовка,Yes
963,SITE-015,adequate_lighting/освещение,No
963,SITE-015,competency_certified/компетентность_и_сертификация,Yes
963,SITE-015,high_risk_procedure_team/работы_повышенной_опасности,Yes
963,SITE-015,equipment_certified/сертификация_оборудования,Yes
963,SITE-015,emergency_exits_marked/аварийные_выходы,Yes
963,SITE-015,defective_equipment_removed/удаление_неисправного_оборудования,No
963,SITE-015,supervisor_available/наличие_руководителя,Yes
963,SITE-015,hazardous_materials_stored/хранение_опасных_материалов,No
963,SITE-015,tools_inspected/проверка_инструментов,No
963,SITE-015,ppe_available_condition/наличие_и_состояние_сиз,Yes
963,SITE-015,work_area_hazard_free/отсутствие_опасностей,Yes
964,SITE-006,competency_certified/компетентность_и_сертификация,Yes
964,SITE-006,adequate_lighting/освещение,Yes
964,SITE-006,hazardous_materials_stored/хранение_опасных_материалов,Yes
964,SITE-006,work_area_hazard_free/отсутствие_опасностей,Yes
964,SITE-006,emergency_exits_marked/аварийные_выходы,Yes
964,SITE-006,equipment_certified/сертификация_оборудования,Yes
964,SITE-006,defective_equipment_removed/удаление_неисправного_оборудования,Yes
964,SITE-006,tools_inspected/проверка_инструментов,Yes
964,SITE-006,supervisor_available/наличие_руководителя,Yes
964,SITE-006,medically_fit/медицинская_подготовка,Yes
964,SITE-006,ppe_available_condition/наличие_и_состояние_сиз,Yes
964,SITE-006,high_risk_procedure_team/работы_повышенной_опасности,Yes
965,SITE-015,hazardous_materials_stored/хранение_опасных_материалов,No
965,SITE-015,work_area_hazard_free/отсутствие_опасностей,Yes
965,SITE-015,supervisor_available/наличие_руководителя,No
965,SITE-015,adequate_lighting/освещение,Yes
965,SITE-015,emergency_exits_marked/аварийные_выходы,N/A
965,SITE-015,tools_inspected/проверка_инструментов,Yes
965,SITE-015,equipment_certified/сертификация_оборудования,No
965,SITE-015,competency_certified/компетентность_и_сертификация,Yes
965,SITE-015,ppe_available_condition/наличие_и_состояние_сиз,Yes
965,SITE-015,medically_fit/медицинская_подготовка,Yes
965,SITE-015,high_risk_procedure_team/работы_повышенной_опасности,No
965,SITE-015,defective_equipment_removed/удаление_неисправного_оборудования,Yes
966,SITE-012,defective_equipment_removed/удаление_неисправного_оборудования,Yes
966,SITE-012,hazardous_materials_stored/хранение_опасных_материалов,Yes
966,SITE-012,tools_inspected/проверка_инструментов,Yes
966,SITE-012,work_area_hazard_free/отсутствие_опасностей,Yes
966,SITE-012,ppe_available_condition/наличие_и_состояние_сиз,Yes
966,SITE-012,competency_certified/компетентность_и_сертификация,Yes
966,SITE-012,supervisor_available/наличие_руководителя,Yes
966,SITE-012,adequate_lighting/освещение,Yes
966,SITE-012,emergency_exits_marked/аварийные_выходы,Yes
966,SITE-012,medically_fit/медицинская_подготовка,Yes
966,SITE-012,equipment_certified/сертификация_оборудования,Yes
966,SITE-012,high_risk_procedure_team/работы_повышенной_опасности,No
967,SITE-012,work_area_hazard_free/отсутствие_опасностей,Yes
967,SITE-012,defective_equipment_removed/удаление_неисправного_оборудования,Yes
967,SITE-012,equipment_certified/сертификация_оборудования,Yes
967,SITE-012,hazardous_materials_stored/хранение_опасных_материалов,Yes
967,SITE-012,competency_certified/компетентность_и_сертификация,Yes
967,SITE-012,medically_fit/медицинская_подготовка,Yes
967,SITE-012,tools_inspected/проверка_инструментов,Yes
967,SITE-012,adequate_lighting/освещение,Yes
967,SITE-012,ppe_available_condition/наличие_и_состояние_сиз,Yes
967,SITE-012,high_risk_procedure_team/работы_повышенной_опасности,N/A
967,SITE-012,supervisor_available/наличие_руководителя,Yes
967,SITE-012,emergency_exits_marked/аварийные_выходы,Yes
968,SITE-011,hazardous_materials_stored/хранение_опасных_материалов,Yes
968,SITE-011,supervisor_available/наличие_руководителя,Yes
968,SITE-011,defective_equipment_removed/удаление_неисправного_оборудования,Yes
968,SITE-011,medically_fit/медицинская_подготовка,Yes
968,SITE-011,emergency_exits_marked/аварийные_выходы,Yes
968,SITE-011,competency_certified/компетентность_и_сертификация,Yes
968,SITE-011,tools_inspected/проверка_инструментов,Yes
968,SITE-011,ppe_available_condition/наличие_и_состояние_сиз,Yes
968,SITE-011,equipment_certified/сертификация_оборудования,Yes
968,SITE-011,adequate_lighting/освещение,Yes
968,SITE-011,work_area_hazard_free/отсутствие_опасностей,Yes
968,SITE-011,high_risk_procedure_team/работы_повышенной_опасности,Yes
969,SITE-002,tools_inspected/проверка_инструментов,No
969,SITE-002,supervisor_available/наличие_руководителя,Yes
969,SITE-002,high_risk_procedure_team/работы_повышенной_опасности,No
969,SITE-002,work_area_hazard_free/отсутствие_опасностей,N/A
969,SITE-002,emergency_exits_marked/аварийные_выходы,N/A
969,SITE-002,hazardous_materials_stored/хранение_опасных_материалов,Yes
969,SITE-002,adequate_lighting/освещение,Yes
969,SITE-002,ppe_available_condition/наличие_и_состояние_сиз,No
969,SITE-002,medically_fit/медицинская_подготовка,Yes
969,SITE-002,defective_equipment_removed/удаление_неисправного_оборудования,N/A
969,SITE-002,competency_certified/компетентность_и_сертификация,Yes
969,SITE-002,equipment_certified/сертификация_оборудования,Yes
